"id","level","collection","display","feedback","completionTime","trial","decision","userBR","pickup","currentReward","taskTime","feedbackTime","west_guess","north_guess","east_guess","west_flow_pred","north_flow_pred","east_flow_pred","west_prob_pred","north_prob_pred","east_prob_pred","west_flow_realized","north_flow_realized","east_flow_realized","west_prob_realized","north_prob_realized","east_prob_realized","br1","br2","userGuess","predFlow","realizedFlow","ae"
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,2,"north",0,"true",2.4,0.45855,0.074,100,400,276,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","100,400,276","176,338,262","174,340,262",20.3973026275635
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,3,"north",0,"true",2.6,0.679983333333333,0.0724333333333333,300,100,447,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","300,100,447","194,380,273","172,369,306",23.867525100708
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,4,"east",0,"false",2.6,0.3834,0.105583333333333,200,256,221,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","200,256,221","176,255,246","166,240,271",3.11930370330811
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,5,"north",0,"true",2.8,0.2956,0.0397666666666667,354,324,219,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","354,324,219","187,402,308","181,374,342",6.33413457870483
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,6,"north",0,"true",3,0.325516666666667,0.0499833333333333,253,453,145,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","253,453,145","183,365,303","161,321,369",14.7734909057617
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,7,"north",0,"false",3,0.37215,0.07875,83,435,235,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","83,435,235","161,346,246","150,318,285",30.8702697753906
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,8,"north",0,"true",3.2,0.3812,0.523883333333333,235,345,100,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","235,345,100","175,265,240","143,272,265",14.4128427505493
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,9,"north",1,"true",3.4,0.435916666666667,0.0271333333333333,234,342,157,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","234,342,157","189,260,284","174,258,301",6.10103511810303
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,10,"north",0,"false",3.4,0.213316666666667,0.0388833333333333,235,345,269,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","235,345,269","191,372,286","144,368,337",13.6162242889404
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,11,"north",0,"true",3.6,0.50335,0.0314166666666667,100,356,142,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","100,356,142","129,253,216","139,239,220",26.8050670623779
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,12,"north",0,"true",3.8,0.29425,0.03265,275,378,167,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","275,378,167","147,350,323","147,375,298",3.43022775650024
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,13,"north",1,"true",4,0.4031,0.02705,143,352,140,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","143,352,140","153,249,233","137,263,235",16.4330940246582
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,14,"north",0,"true",4.2,0.291783333333333,0.02335,125,362,287,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","125,362,287","162,356,256","152,334,288",7.38639736175537
"60ff58193efb06dddc0ccb75",1,"experiment",1,0,17.4501,15,"north",0,"false",4.2,0.255816666666667,0.0429166666666667,164,324,155,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","164,324,155","117,298,228","134,294,215",6.06996631622314
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,0,"west",1,"true",2,1.80115,0.463916666666667,198,375,290,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","198,375,290","198,375,290","179,347,337",3.67753267288208
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,1,"west",1,"false",2,0.45095,0.5367,200,337,259,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,2,"west",1,"true",2.2,0.304683333333333,0.0561,173,340,263,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","173,340,263","176,338,262","174,340,262",0.114719673991203
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,3,"west",1,"true",2.4,0.328816666666667,0.0471666666666667,184,386,277,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","184,386,277","194,380,273","172,369,306",3.09366631507874
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,4,"west",0,"true",2.6,0.231633333333333,0.0430833333333333,172,260,245,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","172,260,245","176,255,246","166,240,271",1.0266752243042
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,5,"west",1,"true",2.8,0.25375,0.0302166666666667,179,410,308,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","179,410,308","187,402,308","181,374,342",3.01254749298096
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,6,"west",1,"true",3,0.19735,0.0355166666666667,176,370,305,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","176,370,305","183,365,303","161,321,369",2.61986541748047
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,7,"west",1,"true",3.2,0.231233333333333,0.0419666666666667,153,353,247,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","153,353,247","161,346,246","150,318,285",3.54756879806519
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,8,"west",1,"true",3.4,0.2333,0.0352166666666667,164,273,243,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","164,273,243","175,265,240","143,272,265",3.1007091999054
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,9,"west",0,"true",3.6,0.18275,0.1707,173,273,287,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","173,273,287","189,260,284","174,258,301",0.651099324226379
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,10,"west",1,"true",3.8,0.221083333333333,0.0298166666666667,182,385,282,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","182,385,282","191,372,286","144,368,337",7.13866853713989
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,11,"west",1,"true",4,0.160433333333333,0.0650666666666667,118,264,216,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","118,264,216","129,253,216","139,239,220",4.54369974136353
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,12,"west",1,"false",4,0.245466666666667,0.0758666666666667,132,367,321,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","132,367,321","147,350,323","147,375,298",3.56372594833374
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,13,"west",1,"true",4.2,0.183266666666667,0.0432833333333333,147,257,231,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","147,257,231","153,249,233","137,263,235",1.6883636713028
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,14,"west",1,"true",4.4,0.219033333333333,0.03585,152,370,252,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","152,370,252","162,356,256","152,334,288",3.81423711776733
"61031048f58595acbfdf85b9",1,"experiment",0,1,10.2836,15,"west",1,"true",4.6,0.211016666666667,0.0318666666666667,106,314,223,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","106,314,223","117,298,228","134,294,215",6.95521354675293
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,0,"west",1,"true",2,1.83185,0.138833333333333,200,380,283,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","200,380,283","198,375,290","179,347,337",4.17588329315186
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,1,"west",1,"true",2.2,0.367233333333333,0.0488166666666667,200,325,271,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,325,271","200,337,259","179,342,275",3.4951593875885
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,2,"west",1,"false",2.2,0.285466666666667,0.0581333333333333,150,340,286,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","150,340,286","176,338,262","174,340,262",3.46447134017944
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,3,"west",1,"false",2.2,0.298816666666667,0.03175,175,385,287,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","175,385,287","194,380,273","172,369,306",1.899827003479
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,4,"west",0,"false",2.2,0.397666666666667,0.0234,160,280,237,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","160,280,237","176,255,246","166,240,271",1.16384136676788
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,5,"west",1,"true",2.4,0.321816666666667,0.051,180,400,317,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","180,400,317","187,402,308","181,374,342",1.83301901817322
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,6,"north",0,"true",2.6,0.378366666666667,0.122116666666667,200,360,291,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","200,360,291","183,365,303","161,321,369",6.37339735031128
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,7,"west",1,"true",2.8,0.382366666666667,0.0356,150,345,258,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","150,345,258","161,346,246","150,318,285",2.15169310569763
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,8,"north",0,"false",2.8,0.342183333333333,0.0251666666666667,165,270,245,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","165,270,245","175,265,240","143,272,265",3.31529641151428
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,9,"north",1,"true",3,0.41685,0.02775,200,245,288,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","200,245,288","189,260,284","174,258,301",3.05094146728516
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,10,"west",1,"true",3.2,0.51055,0.0234333333333333,179,390,280,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","179,390,280","191,372,286","144,368,337",6.98082828521729
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,11,"west",1,"true",3.4,0.503366666666667,0.0304,132,248,218,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","132,248,218","129,253,216","139,239,220",1.34626817703247
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,12,"west",1,"false",3.4,0.512116666666667,0.0212,148,350,322,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","148,350,322","147,350,323","147,375,298",1.79905962944031
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,13,"west",1,"true",3.6,0.332016666666667,0.0214166666666667,155,250,230,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","155,250,230","153,249,233","137,263,235",2.94357109069824
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,14,"north",0,"true",3.8,0.341566666666667,0.02445,160,359,255,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","160,359,255","162,356,256","152,334,288",3.35830974578857
"61089ac8867ae303ec5acda5",1,"experiment",1,0,10.8626333333333,15,"west",1,"false",3.8,0.284066666666667,0.0300166666666667,120,300,223,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","120,300,223","117,298,228","134,294,215",2.73123860359192
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,0,"west",1,"true",2,1.64601666666667,0.117116666666667,333,256,274,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","333,256,274","198,375,290","179,347,337",8.41589832305908
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,1,"west",1,"true",2.2,0.549866666666667,0.07175,200,337,259,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,2,"west",1,"true",2.4,0.34465,0.0311833333333333,175,337,264,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","175,337,264","176,338,262","174,340,262",0.405948728322983
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,3,"west",1,"false",2.4,0.221633333333333,0.0387833333333333,190,385,272,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","190,385,272","194,380,273","172,369,306",3.61801886558533
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,4,"north",1,"true",2.6,0.225016666666667,0.0264,170,250,257,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","170,250,257","176,255,246","166,240,271",0.84833949804306
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,5,"west",1,"true",2.8,0.222383333333333,0.0268,190,400,307,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","190,400,307","187,402,308","181,374,342",2.94578266143799
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,6,"west",1,"false",2.8,0.1962,0.0226333333333333,130,365,356,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","130,365,356","183,365,303","161,321,369",7.0207781791687
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,7,"west",1,"true",3,0.28245,0.0266166666666667,100,200,453,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","100,200,453","161,346,246","150,318,285",33.4408531188965
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,8,"west",1,"true",3.2,0.266383333333333,0.0320333333333333,180,365,135,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","180,365,135","175,265,240","143,272,265",14.1258449554443
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,9,"west",0,"false",3.2,0.194,0.0261,180,260,293,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","180,260,293","189,260,284","174,258,301",1.08611905574799
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,10,"west",1,"true",3.4,0.179416666666667,0.0249,175,375,299,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","175,375,299","191,372,286","144,368,337",5.97349166870117
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,11,"west",1,"true",3.6,0.1721,0.0262833333333333,130,250,218,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","130,250,218","129,253,216","139,239,220",1.74092745780945
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,12,"west",1,"true",3.8,0.1839,0.02695,140,360,320,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","140,360,320","147,350,323","147,375,298",2.35515236854553
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,13,"west",1,"false",3.8,0.147283333333333,0.0289666666666667,150,250,235,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","150,250,235","153,249,233","137,263,235",2.31347632408142
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,14,"west",1,"true",4,0.1503,0.02605,150,360,264,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","150,360,264","162,356,256","152,334,288",2.70823264122009
"610959c4bde8b758f8b860fc",1,"experiment",0,0,7.30853333333333,15,"west",1,"true",4.2,0.1484,0.0224833333333333,150,300,193,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","150,300,193","117,298,228","134,294,215",2.26217412948608
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,0,"west",1,"true",2,1.88386666666667,0.97765,300,360,203,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","300,360,203","198,375,290","179,347,337",3.7234628200531
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,1,"west",1,"false",2,0.832416666666667,0.1525,220,300,276,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","220,300,276","200,337,259","179,342,275",6.31554889678955
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,2,"west",1,"true",2.2,0.733866666666667,0.312933333333333,220,350,206,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","220,350,206","176,338,262","174,340,262",3.03470230102539
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,3,"west",1,"false",2.2,0.651416666666667,0.38205,207,380,260,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","207,380,260","194,380,273","172,369,306",4.59843015670776
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,4,"north",1,"true",2.4,0.479183333333333,0.0836833333333333,150,252,275,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","150,252,275","176,255,246","166,240,271",2.2394917011261
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,5,"west",1,"true",2.6,0.32005,0.06635,200,400,297,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","200,400,297","187,402,308","181,374,342",4.13885354995728
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,6,"west",1,"false",2.6,0.391433333333333,0.0567166666666667,180,340,331,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","180,340,331","183,365,303","161,321,369",4.44365644454956
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,7,"north",0,"false",2.6,0.234116666666667,0.12595,140,340,273,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","140,340,273","161,346,246","150,318,285",3.24055409431458
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,8,"north",0,"true",2.8,0.2868,0.0392666666666667,170,250,260,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","170,250,260","175,265,240","143,272,265",4.16057825088501
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,9,"west",0,"true",3,0.237,0.0301333333333333,200,240,293,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","200,240,293","189,260,284","174,258,301",2.72345113754272
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,10,"west",1,"true",3.2,0.454683333333333,0.0474666666666667,190,3,656,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","190,3,656","191,372,286","144,368,337",115.852432250977
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,11,"west",1,"true",3.4,0.205933333333333,0.0326166666666667,115,240,243,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","115,240,243","129,253,216","139,239,220",4.20809888839722
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,12,"west",1,"false",3.4,0.196916666666667,0.100966666666667,130,340,350,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","130,340,350","147,350,323","147,375,298",4.55110120773315
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,13,"west",1,"false",3.4,0.239266666666667,0.03185,140,240,255,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","140,240,255","153,249,233","137,263,235",0.740566492080688
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,14,"west",1,"true",3.6,0.150383333333333,0.0389,150,250,374,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","150,250,374","162,356,256","152,334,288",4.69906806945801
"610ebc355bda8a352be2e2fd",1,"experiment",1,1,12.6089833333333,15,"west",1,"true",3.8,0.193683333333333,0.03025,102,290,251,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","102,290,251","117,298,228","134,294,215",5.89208936691284
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,0,"west",1,"true",2,2.28036666666667,0.67415,143,600,120,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","143,600,120","198,375,290","179,347,337",74.6413726806641
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,1,"north",0,"true",2.2,0.648683333333333,0.0828333333333333,250,400,146,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","250,400,146","200,337,259","179,342,275",12.0572004318237
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,2,"north",0,"true",2.4,0.5036,0.0739166666666667,200,315,261,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","200,315,261","176,338,262","174,340,262",4.62256717681885
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,3,"north",0,"false",2.4,0.622183333333333,0.15575,220,382,245,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","220,382,245","194,380,273","172,369,306",5.30507802963257
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,4,"east",0,"true",2.6,0.5871,0.0339833333333333,200,267,210,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","200,267,210","176,255,246","166,240,271",2.37646746635437
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,5,"north",0,"false",2.6,0.71305,0.0469,190,375,332,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","190,375,332","187,402,308","181,374,342",1.55198931694031
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,6,"north",0,"true",2.8,1.08625,0.0332333333333333,255,321,275,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","255,321,275","183,365,303","161,321,369",12.5941829681396
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,7,"north",0,"false",2.8,0.397183333333333,0.09795,168,355,230,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","168,355,230","161,346,246","150,318,285",5.35287475585938
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,8,"west",1,"true",3,0.524133333333333,0.0765166666666667,190,230,260,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","190,230,260","175,265,240","143,272,265",5.92550230026245
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,9,"west",0,"true",3.2,0.353366666666667,0.0410333333333333,200,323,210,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","200,323,210","189,260,284","174,258,301",3.23181414604187
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,10,"north",0,"true",3.4,0.371566666666667,0.06035,200,315,334,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","200,315,334","191,372,286","144,368,337",11.1592350006104
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,11,"north",0,"true",3.6,0.422833333333333,0.0333833333333333,155,253,190,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","155,253,190","129,253,216","139,239,220",2.13852715492249
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,12,"north",0,"true",3.8,0.5053,0.0641333333333333,180,365,275,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","180,365,275","147,350,323","147,375,298",5.96876287460327
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,13,"west",1,"true",4,0.585416666666667,0.0293666666666667,150,240,245,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","150,240,245","153,249,233","137,263,235",2.392662525177
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,14,"north",0,"true",4.2,0.327383333333333,0.0448,190,359,225,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","190,359,225","162,356,256","152,334,288",5.87883329391479
"6111308dc631d4011ef43a73",1,"experiment",1,1,15.92395,15,"north",0,"true",4.4,0.498333333333333,0.0258666666666667,115,279,249,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","115,279,249","117,298,228","134,294,215",4.00551652908325
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,0,"west",1,"true",2,4.24686666666667,0.905016666666667,180,380,303,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","180,380,303","198,375,290","179,347,337",1.78841233253479
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,1,"west",1,"true",2.2,0.8218,0.317816666666667,210,330,256,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","210,330,256","200,337,259","179,342,275",3.82856631278992
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,2,"west",1,"false",2.2,0.62065,0.588133333333333,180,330,266,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","180,330,266","176,338,262","174,340,262",1.58768844604492
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,3,"west",1,"true",2.4,0.73965,0.1424,210,340,297,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","210,340,297","194,380,273","172,369,306",6.77241468429565
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,4,"west",0,"true",2.6,1.15001666666667,0.15895,145,250,282,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","145,250,282","176,255,246","166,240,271",3.28838109970093
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,5,"west",1,"true",2.8,0.844383333333333,0.0755166666666667,170,379,348,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","170,379,348","187,402,308","181,374,342",2.25427269935608
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,6,"west",1,"true",3,0.693983333333333,0.100566666666667,187,380,284,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","187,380,284","183,365,303","161,321,369",4.52420806884766
"61114f5caa5a5ea8be510627",1,"experiment",1,1,21.3407333333333,7,"west",1,"true",3.2,0.6806,0.2302,145,360,248,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","145,360,248","161,346,246","150,318,285",4.83434438705444
