"trial","sim","display","feedback","totalFlow","simFlow","simPickup","simProb","predFlow","predPickup","predProb","ds"
6,353,1,0,796,"324,274,198",534,0.670854271356784,"200,337,259",547,0.687185929648241,1.24868535995483
6,353,1,1,796,"355,211,230",508,0.638190954773869,"200,337,259",547,0.687185929648241,2.60747027397156
7,353,0,0,677,"229,290,158",539,0.79615952732644,"176,255,246",494,0.729689807976366,3.69315886497498
7,353,0,1,677,"255,244,178",520,0.768094534711965,"176,255,246",494,0.729689807976366,0.300081074237823
7,353,1,0,677,"293,208,176",504,0.744460856720827,"176,255,246",494,0.729689807976366,2.74653053283691
7,353,1,1,677,"284,209,184",504,0.744460856720827,"176,255,246",494,0.729689807976366,2.04915857315063
8,353,0,0,598,"312,136,150",458,0.765886287625418,"129,253,216",460,0.769230769230769,9.74633026123047
8,353,0,1,598,"283,157,158",480,0.802675585284281,"129,253,216",460,0.769230769230769,4.7493953704834
8,353,1,0,598,"307,182,109",450,0.752508361204013,"129,253,216",460,0.769230769230769,10.0058536529541
8,353,1,1,598,"273,196,129",476,0.795986622073579,"129,253,216",460,0.769230769230769,2.14529490470886
9,353,0,0,680,"341,180,159",491,0.722058823529412,"175,265,240",497,0.730882352941176,11.4144229888916
9,353,0,1,680,"283,215,182",507,0.745588235294118,"175,265,240",497,0.730882352941176,1.58479595184326
9,353,1,0,680,"301,213,166",505,0.742647058823529,"175,265,240",497,0.730882352941176,3.75195407867432
9,353,1,1,680,"285,195,200",499,0.733823529411765,"175,265,240",497,0.730882352941176,2.08339428901672
10,353,0,0,847,"434,233,180",515,0.608028335301063,"194,380,273",562,0.663518299881936,10.9222106933594
10,353,0,1,847,"367,195,285",504,0.59504132231405,"194,380,273",562,0.663518299881936,1.59549260139465
10,353,1,0,847,"441,242,164",518,0.611570247933884,"194,380,273",562,0.663518299881936,13.8080024719238
10,353,1,1,847,"399,261,187",527,0.622195985832349,"194,380,273",562,0.663518299881936,3.4101881980896
11,353,0,0,643,"356,160,127",458,0.712286158631415,"117,298,228",473,0.735614307931571,12.2518148422241
